Date,Time,Latitude,Longitude,Altitude,Speed
2013-11-24,21:57:26,-33.91675,18.84833,131,15
2013-11-24,21:57:28,-33.91683,18.84828,132,19
2013-11-24,21:57:35,-33.91719,18.84825,135,13
2013-11-24,21:57:37,-33.91725,18.84828,135,17
2013-11-24,21:57:39,-33.91731,18.84839,134,24
2013-11-24,21:57:41,-33.91739,18.84853,133,28
2013-11-24,21:57:57,-33.91772,18.84925,129,12
2013-11-24,21:57:59,-33.91775,18.84928,129,8
2013-11-24,21:58:01,-33.91783,18.84928,129,12
2013-11-24,21:58:05,-33.91794,18.84914,131,21
2013-11-24,21:58:11,-33.91814,18.84889,134,12
2013-11-24,21:58:13,-33.91814,18.84883,134,7
2013-11-24,21:58:16,-33.91811,18.84878,135,5
2013-11-24,21:59:08,-33.91778,18.848,136,9
2013-11-24,21:59:30,-33.91783,18.84711,143,14
2013-11-24,21:59:32,-33.91786,18.84706,144,15
2013-11-24,21:59:34,-33.91794,18.84703,145,19
2013-11-24,21:59:37,-33.91808,18.84697,145,15
2013-11-24,21:59:38,-33.91808,18.84694,146,16
2013-11-24,21:59:40,-33.91811,18.84683,147,19
2013-11-24,21:59:50,-33.91814,18.84631,151,19
2013-11-24,21:59:52,-33.91819,18.84617,153,14
2013-11-24,22:00:07,-33.91864,18.84583,157,12
2013-11-24,22:00:09,-33.91864,18.84575,158,14
2013-11-24,22:00:16,-33.91847,18.84542,158,14
2013-11-24,22:00:17,-33.91844,18.84539,158,12
2013-11-24,22:00:18,-33.91842,18.84539,157,10
2013-11-24,22:00:20,-33.91839,18.84542,157,7
2013-11-24,22:00:37,-33.91836,18.84542,156,2
2013-11-24,22:00:40,-33.91842,18.84542,156,4
2013-11-24,22:00:44,-33.91842,18.84536,157,4
2013-11-24,22:00:47,-33.91842,18.84536,158,4
2013-11-24,22:00:52,-33.91853,18.84553,158,19
2013-11-24,22:01:06,-33.91883,18.84611,157,4
2013-11-24,22:01:16,-33.919,18.84617,158,8
2013-11-24,22:01:20,-33.91908,18.84614,159,9
2013-11-24,22:01:30,-33.91925,18.84608,161,5
2013-11-24,22:01:31,-33.91928,18.84608,161,7
2013-11-24,22:01:33,-33.91931,18.84611,160,13
2013-11-24,22:01:43,-33.91958,18.84661,156,13
2013-11-24,22:01:46,-33.91964,18.84661,157,14
2013-11-24,22:02:18,-33.92097,18.84569,168,13
2013-11-24,22:02:21,-33.92108,18.84556,169,22
2013-11-24,22:02:29,-33.92119,18.84497,176,24
2013-11-24,22:02:32,-33.92117,18.84475,178,20
2013-11-24,22:02:38,-33.92108,18.84458,179,7
2013-11-24,22:02:40,-33.92108,18.84453,180,6
2013-11-24,22:02:42,-33.92111,18.8445,180,6
2013-11-24,22:02:54,-33.92136,18.84428,182,8
2013-11-24,22:03:12,-33.92153,18.84392,184,6
2013-11-24,22:05:10,-33.92236,18.84286,187,5
2013-11-24,22:05:12,-33.92236,18.84281,187,5
2013-11-24,22:05:21,-33.92233,18.84267,189,6
2013-11-24,22:05:25,-33.92231,18.84261,190,6
2013-11-24,22:05:28,-33.92225,18.84258,190,7
2013-11-24,22:05:46,-33.92194,18.84244,190,8
2013-11-24,22:05:49,-33.92192,18.84236,191,12
2013-11-24,22:05:59,-33.92175,18.84186,191,16
2013-11-24,22:06:01,-33.92167,18.84183,190,17
2013-11-24,22:06:24,-33.92142,18.84192,188,3
2013-11-24,22:07:15,-33.91969,18.84242,177,19
2013-11-24,22:07:17,-33.91961,18.84236,176,19
2013-11-24,22:07:43,-33.91878,18.84167,165,12
2013-11-24,22:07:55,-33.91853,18.8415,163,10
2013-11-24,22:07:57,-33.91847,18.84153,163,12
2013-11-24,22:08:46,-33.91653,18.84322,145,17
2013-11-24,22:09:51,-33.91525,18.84561,133,9
2013-11-24,22:10:26,-33.91492,18.84803,126,22
2013-11-24,22:10:30,-33.91503,18.84828,125,29
2013-11-24,22:10:45,-33.91569,18.84922,123,19
2013-11-24,22:10:47,-33.91581,18.84925,123,19
2013-11-24,22:10:49,-33.91592,18.84922,124,20
2013-11-24,22:10:57,-33.91617,18.84906,127,7
2013-11-24,22:10:59,-33.91619,18.849,127,8
2013-11-24,22:11:03,-33.91619,18.84889,128,9
2013-11-24,22:11:14,-33.91614,18.84856,128,11
2013-11-24,22:11:15,-33.91617,18.84853,129,12
2013-11-24,22:11:17,-33.91622,18.8485,129,13
2013-11-24,22:11:40,-33.91719,18.84825,137,14
2013-11-24,22:11:42,-33.91725,18.84828,137,15
2013-11-24,22:11:44,-33.91728,18.84836,136,18
2013-11-24,22:12:11,-33.91775,18.84939,131,10
2013-11-24,22:12:14,-33.91769,18.84944,130,15
2013-11-24,22:12:42,-33.91694,18.85033,119,7
2013-11-24,22:12:43,-33.917,18.85039,118,13
2013-11-24,22:12:44,-33.91697,18.85042,118,13
2013-11-24,22:12:53,-33.91728,18.85094,114,26
2013-11-24,22:12:57,-33.9175,18.85108,114,22
2013-11-24,22:13:02,-33.91775,18.85108,114,14
2013-11-24,22:13:08,-33.91792,18.85103,115,11
2013-11-24,22:13:12,-33.91803,18.85094,116,12
2013-11-24,22:13:21,-33.91831,18.85097,117,14
2013-11-24,22:13:31,-33.91864,18.85119,116,17
2013-11-24,22:13:52,-33.91908,18.85164,112,10
2013-11-24,22:13:54,-33.91911,18.85158,111,10
2013-11-24,22:13:55,-33.91911,18.85156,112,11
2013-11-24,22:13:56,-33.91908,18.85153,112,11
2013-11-24,22:16:10,-33.91875,18.85125,115,0
2013-11-24,22:16:45,-33.91872,18.85125,117,2
2013-11-24,22:16:50,-33.91869,18.85122,116,5
2013-11-24,22:17:08,-33.91819,18.85092,117,13
2013-11-24,22:17:14,-33.91792,18.851,116,21
2013-11-24,22:17:20,-33.91756,18.85106,114,27
2013-11-24,22:17:23,-33.91736,18.85097,114,28
2013-11-24,22:17:25,-33.91719,18.85081,114,28
2013-11-24,22:17:35,-33.91694,18.85033,118,15
2013-11-24,22:17:36,-33.91697,18.85028,119,16
2013-11-24,22:17:44,-33.91728,18.84989,123,15
2013-11-24,22:17:51,-33.91742,18.84969,125,20
2013-11-24,22:18:55,-33.91961,18.84794,148,9
2013-11-24,22:18:57,-33.91967,18.84794,148,11
2013-11-24,22:18:58,-33.91972,18.848,148,14
2013-11-24,22:19:14,-33.92003,18.84858,142,12
2013-11-24,22:19:16,-33.92011,18.84856,142,14
2013-11-24,22:19:40,-33.92103,18.84789,147,16
2013-11-24,22:19:43,-33.92108,18.84775,149,15
2013-11-24,22:19:47,-33.92114,18.84761,151,12
2013-11-24,22:19:48,-33.92117,18.84758,151,13
2013-11-24,22:19:50,-33.92125,18.84758,150,15
2013-11-24,22:19:56,-33.9215,18.84758,149,15
2013-11-24,22:20:33,-33.92278,18.84675,148,10
2013-11-24,22:20:35,-33.92283,18.84678,147,9
2013-11-24,22:20:41,-33.92292,18.84683,145,6
2013-11-24,22:20:43,-33.92294,18.84683,145,7
2013-11-24,22:20:47,-33.923,18.84681,144,4
2013-11-24,22:21:03,-33.92319,18.84625,146,10
2013-11-24,22:21:04,-33.92317,18.84622,146,10
2013-11-24,22:21:05,-33.92317,18.84619,147,9
2013-11-24,22:21:08,-33.92314,18.84619,147,4
2013-11-24,22:21:12,-33.92317,18.84625,145,3
2013-11-24,22:21:16,-33.92317,18.84625,145,3
2013-11-24,22:21:23,-33.92314,18.84639,145,3
2013-11-24,22:21:58,-33.92311,18.84642,146,2
2013-11-24,22:22:05,-33.92308,18.84653,145,8
2013-11-24,22:22:18,-33.92294,18.84686,144,10
2013-11-24,22:22:20,-33.92286,18.84686,145,12
2013-11-24,22:22:21,-33.92283,18.84683,145,12
2013-11-24,22:22:26,-33.92272,18.84678,147,12
2013-11-24,22:22:28,-33.92267,18.84678,147,14
2013-11-24,22:22:46,-33.92194,18.84728,148,14
2013-11-24,22:23:07,-33.92133,18.84764,146,15
2013-11-24,22:23:12,-33.92117,18.84761,147,11
2013-11-24,22:23:13,-33.92111,18.84753,147,13
2013-11-24,22:23:15,-33.92111,18.8475,148,14
2013-11-24,22:23:18,-33.92114,18.84739,149,11
2013-11-24,22:23:22,-33.92117,18.84725,150,12
2013-11-24,22:23:50,-33.92058,18.84606,163,10
2013-11-24,22:23:53,-33.92053,18.84603,163,7
2013-11-24,22:23:55,-33.92044,18.84603,163,13
2013-11-24,22:24:21,-33.91956,18.84664,155,10
2013-11-24,22:24:22,-33.91953,18.84661,155,11
2013-11-24,22:24:24,-33.9195,18.84658,156,14
2013-11-24,22:25:11,-33.91872,18.84492,163,10
2013-11-24,22:25:13,-33.91872,18.84483,164,12
2013-11-24,22:25:14,-33.91875,18.84478,164,15
2013-11-24,22:25:21,-33.91894,18.84467,168,10
2013-11-24,22:27:04,-33.92025,18.84375,186,0
2013-11-24,22:27:08,-33.92025,18.84375,185,0
2013-11-24,22:57:34,-33.92028,18.84369,187,0
2013-11-25,02:28:08,-33.92025,18.84378,190,0
2013-11-25,02:57:34,-33.92025,18.84375,185,0
2013-11-25,02:58:37,-33.92025,18.84378,188,0
2013-11-25,02:59:53,-33.92025,18.84375,181,2
2013-11-25,03:00:04,-33.92044,18.84378,184,7
2013-11-25,03:00:11,-33.92044,18.84375,184,2
2013-11-25,03:00:19,-33.92042,18.84375,184,2
2013-11-25,03:00:22,-33.92042,18.84378,184,3
2013-11-25,03:00:25,-33.92039,18.84378,184,2
2013-11-25,03:00:28,-33.92039,18.84378,184,4
2013-11-25,03:00:30,-33.92033,18.84378,184,10
2013-11-25,03:00:32,-33.92028,18.84378,183,15
2013-11-25,03:01:05,-33.91908,18.84453,169,13
2013-11-25,03:01:07,-33.91903,18.84444,169,17
2013-11-25,03:01:17,-33.91889,18.84411,169,8
2013-11-25,03:01:20,-33.91878,18.84408,169,12
2013-11-25,03:01:29,-33.91853,18.84414,166,15
2013-11-25,03:01:32,-33.91844,18.84422,165,18
2013-11-25,03:01:56,-33.91786,18.84517,158,13
2013-11-25,03:01:57,-33.91783,18.84514,157,15
2013-11-25,03:02:03,-33.91764,18.84497,156,13
2013-11-25,03:02:05,-33.91761,18.84492,155,11
2013-11-25,03:02:06,-33.91764,18.84486,156,12
2013-11-25,03:02:10,-33.91769,18.84475,156,10
2013-11-25,03:02:32,-33.91808,18.84392,164,10
2013-11-25,03:02:33,-33.91808,18.84389,164,10
2013-11-25,03:02:35,-33.91806,18.84386,164,7
2013-11-25,03:02:40,-33.91803,18.84383,164,2
2013-11-25,03:02:41,-33.91803,18.84386,164,4
2013-11-25,03:02:42,-33.91803,18.84386,164,5
2013-11-25,03:02:44,-33.91808,18.84389,164,6
2013-11-25,03:02:49,-33.91808,18.84392,163,3
2013-11-25,03:03:44,-33.91792,18.84433,158,0
2013-11-25,03:04:22,-33.91764,18.84494,155,10
2013-11-25,03:04:23,-33.91767,18.84497,155,12
2013-11-25,03:04:25,-33.91769,18.84503,155,14
2013-11-25,03:04:31,-33.91792,18.84514,157,13
2013-11-25,03:04:32,-33.91794,18.84514,157,12
2013-11-25,03:04:33,-33.91797,18.84511,157,13
2013-11-25,03:04:58,-33.91856,18.84411,166,16
2013-11-25,03:05:07,-33.91883,18.84408,170,15
2013-11-25,03:05:09,-33.91892,18.84408,171,12
2013-11-25,03:05:11,-33.91894,18.84414,171,9
2013-11-25,03:05:15,-33.919,18.84428,171,16
2013-11-25,03:05:22,-33.91908,18.8445,171,9
2013-11-25,03:05:24,-33.91911,18.84453,171,12
2013-11-25,03:05:26,-33.91919,18.8445,172,16
2013-11-25,03:06:38,-33.92036,18.84378,183,12
2013-11-25,03:06:41,-33.92044,18.84375,184,9
2013-11-25,03:06:45,-33.92044,18.84375,184,2
2013-11-25,03:06:47,-33.92044,18.84375,184,4
2013-11-25,03:06:50,-33.92042,18.84375,184,4
2013-11-25,03:06:57,-33.92039,18.84378,184,4
2013-11-25,03:06:59,-33.92033,18.84378,184,8
2013-11-25,03:07:01,-33.92031,18.84378,184,9
2013-11-25,03:07:35,-33.91986,18.84406,177,2
2013-11-25,03:07:36,-33.91986,18.84403,177,2
2013-11-25,03:07:38,-33.91986,18.84406,177,2
2013-11-25,03:07:39,-33.91983,18.84406,177,7
2013-11-25,03:08:36,-33.91872,18.84489,162,16
2013-11-25,03:08:37,-33.91872,18.84494,162,18
2013-11-25,03:08:45,-33.91894,18.84544,162,21
2013-11-25,03:09:27,-33.91994,18.84756,150,21
2013-11-25,03:09:29,-33.91992,18.84769,148,20
2013-11-25,03:09:31,-33.91983,18.84778,147,17
2013-11-25,03:09:36,-33.91969,18.84792,145,15
2013-11-25,03:09:38,-33.91969,18.848,145,14
2013-11-25,03:09:40,-33.91975,18.84808,144,16
2013-11-25,03:10:17,-33.92056,18.84994,125,16
2013-11-25,03:10:18,-33.92053,18.84997,125,17
2013-11-25,03:10:20,-33.92044,18.85003,125,19
2013-11-25,03:10:30,-33.92003,18.85036,120,25
2013-11-25,03:10:33,-33.91994,18.85058,119,25
2013-11-25,03:10:40,-33.91978,18.85103,112,23
2013-11-25,03:10:54,-33.91917,18.85147,110,20
2013-11-25,03:10:58,-33.91903,18.85156,109,13
2013-11-25,03:10:59,-33.919,18.85158,109,12
2013-11-25,03:11:00,-33.919,18.85161,109,11
2013-11-25,03:11:01,-33.91903,18.85164,109,11
2013-11-25,03:11:02,-33.91906,18.85167,109,11
2013-11-25,03:11:35,-33.92083,18.85311,98,28
2013-11-25,03:12:26,-33.92611,18.85211,99,23
2013-11-25,03:12:32,-33.92625,18.85208,99,2
2013-11-25,03:12:39,-33.92617,18.85211,99,3
2013-11-25,03:12:40,-33.92617,18.85208,99,8
2013-11-25,03:12:42,-33.92614,18.85203,99,12
2013-11-25,03:12:52,-33.92578,18.85111,98,32
2013-11-25,03:12:58,-33.92575,18.85083,99,9
2013-11-25,03:12:59,-33.92569,18.85081,99,8
2013-11-25,03:13:00,-33.92569,18.85083,99,6
2013-11-25,03:13:02,-33.92567,18.85083,99,3
2013-11-25,03:13:16,-33.92569,18.85083,98,2
2013-11-25,03:13:20,-33.92569,18.85083,98,4
2013-11-25,03:13:24,-33.92572,18.85083,98,4
2013-11-25,03:13:41,-33.92611,18.85203,99,13
2013-11-25,03:13:43,-33.92619,18.85203,99,19
2013-11-25,03:13:45,-33.92628,18.852,99,22
2013-11-25,03:13:47,-33.92645,18.85192,98,32
2013-11-25,03:14:00,-33.92778,18.85111,96,59
2013-11-25,03:14:48,-33.93406,18.85153,94,31
2013-11-25,03:14:50,-33.93417,18.85164,94,31
2013-11-25,03:15:12,-33.93442,18.85244,94,20
2013-11-25,03:15:14,-33.93453,18.85247,94,21
2013-11-25,03:15:28,-33.936,18.85211,93,48
2013-11-25,03:15:43,-33.93733,18.85125,92,36
2013-11-25,03:16:22,-33.94025,18.84875,89,10
2013-11-25,03:16:23,-33.94022,18.84872,89,10
2013-11-25,03:16:24,-33.94019,18.84869,89,11
2013-11-25,03:16:25,-33.94017,18.84869,89,12
2013-11-25,03:16:26,-33.94014,18.84872,89,13
2013-11-25,03:18:47,-33.939,18.84981,88,0
2013-11-25,03:18:48,-33.93897,18.84983,88,0
2013-11-25,03:20:25,-33.93894,18.84983,92,2
2013-11-25,03:20:27,-33.93894,18.84986,92,6
2013-11-25,03:20:30,-33.93886,18.84994,92,14
2013-11-25,03:21:22,-33.93553,18.85217,93,45
2013-11-25,03:22:38,-33.92528,18.85467,102,47
2013-11-25,03:22:43,-33.92492,18.85511,103,30
2013-11-25,03:22:55,-33.92475,18.85536,103,14
2013-11-25,03:22:57,-33.92469,18.85536,103,17
2013-11-25,03:23:17,-33.92317,18.85486,103,9
2013-11-25,03:23:19,-33.92314,18.85489,103,9
2013-11-25,03:23:33,-33.92297,18.85511,105,3
2013-11-25,03:23:49,-33.92294,18.85508,106,0
2013-11-25,03:25:31,-33.923,18.85511,108,0
2013-11-25,03:28:50,-33.923,18.85508,106,0
2013-11-25,03:30:07,-33.92303,18.85508,106,2
2013-11-25,03:30:09,-33.92303,18.85508,107,4
2013-11-25,03:30:12,-33.92294,18.85503,107,9
2013-11-25,03:30:14,-33.92294,18.85497,107,10
2013-11-25,03:30:22,-33.92294,18.85475,106,5
2013-11-25,03:30:26,-33.92294,18.85469,106,6
2013-11-25,03:30:28,-33.92292,18.85467,106,10
2013-11-25,03:30:30,-33.92286,18.85461,106,14
2013-11-25,03:31:18,-33.91883,18.85217,110,23
2013-11-25,03:31:20,-33.91881,18.85203,110,24
2013-11-25,03:31:21,-33.91883,18.85194,110,24
2013-11-25,03:31:23,-33.91889,18.85183,111,23
2013-11-25,03:31:26,-33.91903,18.85175,111,18
2013-11-25,03:31:29,-33.91917,18.85172,110,15
2013-11-25,03:31:31,-33.91925,18.85175,110,18
2013-11-25,03:31:41,-33.91967,18.85211,105,10
2013-11-25,03:31:43,-33.91969,18.85208,104,10
2013-11-25,03:31:45,-33.91975,18.85203,104,8
2013-11-25,03:33:11,-33.91975,18.85203,107,2
2013-11-25,03:33:18,-33.91969,18.85208,107,3
2013-11-25,03:33:24,-33.91969,18.85208,106,3
2013-11-25,03:33:42,-33.91922,18.85164,111,14
2013-11-25,03:33:44,-33.91922,18.85156,112,15
2013-11-25,03:33:46,-33.91925,18.85144,113,16
2013-11-25,03:33:48,-33.91931,18.85139,113,18
2013-11-25,03:33:51,-33.91947,18.85128,113,22
2013-11-25,03:34:03,-33.91992,18.85089,115,20
2013-11-25,03:34:14,-33.92017,18.85025,123,24
2013-11-25,03:34:27,-33.92058,18.84989,127,14
2013-11-25,03:34:29,-33.92058,18.84981,128,14
2013-11-25,03:34:41,-33.92036,18.84936,132,11
2013-11-25,03:34:43,-33.92033,18.84936,133,4
2013-11-25,03:34:45,-33.92033,18.84936,132,5
2013-11-25,03:34:51,-33.92022,18.84939,132,7
2013-11-25,03:37:17,-33.9195,18.84986,126,0
2013-11-25,03:38:00,-33.91947,18.84989,127,2
2013-11-25,03:38:02,-33.91947,18.84992,127,3
2013-11-25,03:38:14,-33.91914,18.85008,124,5
2013-11-25,03:38:16,-33.91911,18.85006,125,5
2013-11-25,03:38:18,-33.91908,18.85003,125,6
2013-11-25,03:38:52,-33.9185,18.84869,136,9
2013-11-25,03:38:54,-33.91844,18.84869,136,12
2013-11-25,03:39:04,-33.91814,18.84881,134,9
2013-11-25,03:39:06,-33.91808,18.84875,135,12
2013-11-25,03:39:41,-33.91786,18.84839,139,3
2013-11-25,03:39:43,-33.91789,18.84842,139,4
2013-11-25,03:39:46,-33.91792,18.84844,139,2
2013-11-25,03:40:25,-33.91792,18.8485,140,2
2013-11-25,03:40:29,-33.91794,18.84858,139,9
2013-11-25,03:40:42,-33.91811,18.84883,136,5
2013-11-25,03:40:56,-33.91817,18.84883,137,5
2013-11-25,03:41:00,-33.91825,18.84881,139,7
2013-11-25,03:41:39,-33.91967,18.84794,150,11
2013-11-25,03:41:40,-33.91969,18.84797,150,13
2013-11-25,03:41:42,-33.91975,18.84803,149,16
2013-11-25,03:41:56,-33.92,18.84856,143,10
2013-11-25,03:41:58,-33.92008,18.84858,141,12
2013-11-25,03:42:01,-33.92017,18.84853,141,14
2013-11-25,03:42:21,-33.92108,18.84783,149,16
2013-11-25,03:42:27,-33.92117,18.84761,151,12
2013-11-25,03:42:29,-33.92125,18.84758,151,12
2013-11-25,03:42:35,-33.9215,18.84758,149,18
2013-11-25,03:43:03,-33.92278,18.84675,149,12
2013-11-25,03:43:04,-33.92281,18.84675,149,13
2013-11-25,03:43:06,-33.92286,18.84681,147,12
2013-11-25,03:43:14,-33.92294,18.84706,143,8
2013-11-25,03:43:16,-33.92294,18.84711,142,6
2013-11-25,03:43:18,-33.92292,18.84714,142,6
2013-11-25,03:43:21,-33.92286,18.84717,142,7
2013-11-25,03:43:53,-33.92283,18.84719,141,0
2013-11-25,03:44:27,-33.92283,18.84719,141,2
2013-11-25,03:44:58,-33.92292,18.84711,142,2
2013-11-25,03:45:01,-33.92292,18.84703,143,9
2013-11-25,03:45:04,-33.92292,18.84694,144,14
2013-11-25,03:45:30,-33.92333,18.84578,149,11
2013-11-25,03:45:32,-33.92328,18.84575,150,11
2013-11-25,03:46:44,-33.92269,18.84514,162,10
2013-11-25,03:46:52,-33.9225,18.84511,165,9
2013-11-25,03:46:54,-33.9225,18.84506,166,10
2013-11-25,03:47:18,-33.92217,18.84386,179,16
2013-11-25,03:47:21,-33.92208,18.84381,181,13
2013-11-25,03:47:23,-33.922,18.84381,182,13
2013-11-25,03:47:25,-33.92194,18.84386,183,15
2013-11-25,03:47:29,-33.92183,18.84394,184,12
2013-11-25,03:47:31,-33.92178,18.84394,184,12
2013-11-25,03:47:33,-33.92172,18.84389,185,12
2013-11-25,03:47:36,-33.92169,18.84381,185,8
2013-11-25,03:48:10,-33.92169,18.84375,187,2
2013-11-25,03:48:15,-33.92172,18.84369,186,5
2013-11-25,03:48:54,-33.92211,18.84319,186,5
2013-11-25,03:49:17,-33.92236,18.84286,190,6
2013-11-25,03:49:26,-33.92236,18.84269,191,5
2013-11-25,03:49:31,-33.92233,18.84264,191,5
2013-11-25,03:49:34,-33.92231,18.84261,191,5
2013-11-25,03:49:38,-33.92225,18.84258,191,6
2013-11-25,03:49:55,-33.92197,18.84244,192,8
2013-11-25,03:49:59,-33.92192,18.84236,192,11
2013-11-25,03:50:10,-33.92175,18.84186,193,17
2013-11-25,03:50:12,-33.92167,18.84183,192,19
2013-11-25,03:50:14,-33.92158,18.84183,192,22
2013-11-25,03:50:31,-33.92053,18.84214,184,15
2013-11-25,03:50:32,-33.9205,18.84211,184,16
2013-11-25,03:50:33,-33.92044,18.84208,184,17
2013-11-25,03:50:35,-33.92042,18.84197,183,22
2013-11-25,03:50:40,-33.92042,18.84158,182,25
2013-11-25,03:50:45,-33.92042,18.84128,181,15
2013-11-25,03:50:46,-33.92042,18.84125,181,15
2013-11-25,03:50:47,-33.92036,18.84119,180,17
2013-11-25,03:50:50,-33.92022,18.84117,178,17
2013-11-25,03:50:52,-33.92017,18.84119,178,15
2013-11-25,03:50:53,-33.92014,18.84125,178,15
2013-11-25,03:50:55,-33.92011,18.84133,178,16
2013-11-25,03:52:18,-33.92003,18.84194,182,14
2013-11-25,03:52:20,-33.91997,18.842,182,16
2013-11-25,03:52:24,-33.91978,18.84203,179,15
2013-11-25,03:52:27,-33.91969,18.842,178,15
2013-11-25,03:52:35,-33.91942,18.84183,175,10
2013-11-25,03:52:37,-33.91936,18.84186,174,13
2013-11-25,03:52:44,-33.91919,18.84203,173,14
2013-11-25,03:52:45,-33.91917,18.84203,173,16
2013-11-25,03:52:47,-33.91908,18.842,172,18
2013-11-25,03:53:13,-33.91831,18.84119,163,8
2013-11-25,03:53:20,-33.91817,18.84117,162,7
2013-11-25,03:53:31,-33.91803,18.84108,160,4
2013-11-25,03:53:34,-33.918,18.84108,159,5
2013-11-25,03:53:41,-33.91792,18.84114,158,7
2013-11-25,03:53:55,-33.91769,18.84142,157,9
2013-11-25,03:54:02,-33.91756,18.84158,156,13
2013-11-25,03:54:04,-33.9175,18.84158,155,13
2013-11-25,03:55:10,-33.91667,18.841,142,13
2013-11-25,03:55:12,-33.91661,18.84103,141,13
2013-11-25,03:55:14,-33.91658,18.84108,141,16
2013-11-25,03:55:43,-33.91642,18.84144,141,2
2013-11-25,03:55:53,-33.91636,18.84158,141,9
2013-11-25,03:57:10,-33.91533,18.84358,132,2
2013-11-25,03:57:25,-33.91533,18.84358,131,2
2013-11-25,03:57:26,-33.91533,18.84358,131,4
2013-11-25,03:57:29,-33.91528,18.84367,131,9
2013-11-25,03:57:32,-33.91531,18.84375,131,9
2013-11-25,03:57:35,-33.91533,18.84381,132,8
2013-11-25,03:57:48,-33.91561,18.84408,137,9
2013-11-25,03:57:50,-33.91558,18.84414,137,13
2013-11-25,03:57:55,-33.91547,18.84433,136,14
2013-11-25,03:57:57,-33.91542,18.84436,135,14
2013-11-25,03:57:58,-33.91536,18.84433,135,15
2013-11-25,03:58:00,-33.91531,18.84428,134,16
2013-11-25,03:58:04,-33.91517,18.84422,131,13
2013-11-25,03:58:06,-33.91511,18.84425,131,13
2013-11-25,03:58:08,-33.91508,18.84433,130,12
2013-11-25,03:58:18,-33.91494,18.84453,129,6
2013-11-25,03:58:20,-33.91492,18.84453,129,2
2013-11-25,03:58:56,-33.91494,18.84453,129,0
2013-11-25,03:59:19,-33.91492,18.84453,129,2
2013-11-25,03:59:22,-33.91489,18.8445,129,8
2013-11-25,03:59:31,-33.91467,18.84433,124,6
2013-11-25,03:59:33,-33.91461,18.84433,124,10
2013-11-25,03:59:35,-33.91458,18.84439,124,11
2013-11-25,03:59:43,-33.91442,18.84478,123,22
2013-11-25,03:59:51,-33.91444,18.84503,123,2
2013-11-25,04:00:14,-33.91458,18.84606,128,10
2013-11-25,04:00:20,-33.9145,18.84628,127,21
2013-11-25,04:00:55,-33.91325,18.8485,114,10
2013-11-25,04:00:57,-33.91319,18.8485,114,15
2013-11-25,04:01:00,-33.91303,18.84844,112,24
2013-11-25,04:01:53,-33.90628,18.84414,122,79
2013-11-25,04:03:56,-33.88953,18.82461,127,72
2013-11-25,04:04:52,-33.88108,18.81764,136,78
2013-11-25,04:05:20,-33.87644,18.81419,130,68
2013-11-25,04:05:39,-33.875,18.81383,131,11
2013-11-25,04:05:41,-33.87494,18.81375,131,17
2013-11-25,04:05:43,-33.87494,18.81361,131,22
2013-11-25,04:08:43,-33.87783,18.77678,126,0
2013-11-25,04:08:57,-33.87769,18.77561,125,46
2013-11-25,04:09:28,-33.87753,18.76925,115,89
2013-11-25,04:11:09,-33.88558,18.74878,96,67
2013-11-25,05:21:46,-33.87925,18.76575,111,79
2013-11-25,05:22:07,-33.87728,18.77031,117,72
2013-11-25,05:24:36,-33.87767,18.80519,142,76
2013-11-25,05:25:06,-33.87556,18.81164,132,63
2013-11-25,05:25:27,-33.87489,18.81383,133,21
2013-11-25,05:25:29,-33.87494,18.81394,132,24
2013-11-25,05:25:31,-33.87508,18.81403,131,30
2013-11-25,05:26:01,-33.87933,18.81597,131,76
2013-11-25,05:29:00,-33.89786,18.83667,119,14
2013-11-25,05:29:37,-33.89967,18.83817,117,55
2013-11-25,05:31:43,-33.91325,18.84858,114,13
2013-11-25,05:31:44,-33.91328,18.84858,114,15
2013-11-25,05:31:46,-33.91336,18.8485,115,20
2013-11-25,05:31:56,-33.91369,18.84781,120,20
2013-11-25,05:31:58,-33.91367,18.84769,120,19
2013-11-25,05:32:00,-33.91358,18.84761,120,20
2013-11-25,05:32:13,-33.91308,18.84725,117,5
2013-11-25,05:32:28,-33.91308,18.84719,117,4
2013-11-25,05:32:50,-33.91375,18.84603,120,19
2013-11-25,05:32:52,-33.91383,18.84597,120,17
2013-11-25,05:33:19,-33.91481,18.84583,131,15
2013-11-25,05:33:23,-33.91492,18.84586,132,9
2013-11-25,05:34:38,-33.91761,18.847,149,8
2013-11-25,05:34:47,-33.91781,18.84711,149,7
2013-11-25,05:35:00,-33.91783,18.84711,149,2
2013-11-25,05:35:05,-33.91794,18.84703,150,15
2013-11-25,05:35:09,-33.91808,18.84697,151,14
2013-11-25,05:35:10,-33.91811,18.84694,151,15
2013-11-25,05:35:12,-33.91811,18.84683,151,17
2013-11-25,05:35:24,-33.91814,18.84631,156,13
2013-11-25,05:35:27,-33.91819,18.84617,157,16
2013-11-25,05:35:38,-33.91858,18.84592,160,10
2013-11-25,05:35:42,-33.91867,18.84586,161,10
2013-11-25,05:35:44,-33.91869,18.84589,161,10
2013-11-25,05:35:47,-33.91875,18.84594,161,7
2013-11-25,05:35:59,-33.91886,18.84611,161,4
2013-11-25,05:36:10,-33.91903,18.84617,162,8
2013-11-25,05:36:13,-33.91911,18.84611,163,9
2013-11-25,05:36:17,-33.91917,18.84606,163,7
2013-11-25,05:36:21,-33.91922,18.84603,164,4
