GPSID,Time,Latitude,Longitude,Altitude,Heading,Satellites,HDOP,AgeOfReading,DistanceSinceReading,Velocity
40016,2013/11/28 09:08:09 AM,-33.92831,18.86358,114,168,7,1.2,0,1,6
40017,2013/11/28 09:08:37 AM,-33.92853,18.86361,112,128,6,1.3,1,0,4
40018,2013/11/28 09:08:39 AM,-33.92853,18.86364,113,104,7,1.2,1,1,5
40019,2013/11/28 09:08:41 AM,-33.9285,18.86369,112,76,7,1.2,0,1,6
40020,2013/11/28 09:08:55 AM,-33.92844,18.86403,113,54,6,1.3,0,0,10
40021,2013/11/28 09:08:57 AM,-33.92842,18.86408,113,22,6,1.3,0,0,12
40022,2013/11/28 09:09:00 AM,-33.92833,18.86408,113,352,6,1.3,0,4,20
40023,2013/11/28 09:09:13 AM,-33.92728,18.86381,113,330,6,1.3,0,0,22
40024,2013/11/28 09:09:15 AM,-33.92719,18.86372,114,308,6,1.3,0,0,18
40025,2013/11/28 09:09:17 AM,-33.92719,18.86361,114,274,6,1.3,0,4,19
40026,2013/11/28 09:09:20 AM,-33.92719,18.8635,114,246,7,1.2,1,0,25
40027,2013/11/28 09:09:38 AM,-33.92803,18.86158,112,270,7,1.2,0,6,21
40028,2013/11/28 09:09:41 AM,-33.928,18.86147,113,312,6,1.3,1,5,20
40029,2013/11/28 09:09:42 AM,-33.92789,18.86142,113,340,7,1.2,0,6,24
40030,2013/11/28 09:10:21 AM,-33.92619,18.86086,112,16,6,1.3,0,0,10
40031,2013/11/28 09:10:22 AM,-33.92619,18.86089,111,46,6,1.3,0,2,10
40032,2013/11/28 09:10:23 AM,-33.92617,18.86092,111,74,6,1.3,0,2,9
39796,2013/11/28 09:10:25 AM,-33.92619,18.86094,111,96,6,1.3,1,1,2
40033,2013/11/28 09:10:26 AM,-33.92619,18.86094,111,96,6,1.3,1,1,2
40034,2013/11/28 09:10:28 AM,-33.92619,18.86094,112,24,6,2.5,1,0,2
40035,2013/11/28 09:10:29 AM,-33.92617,18.86092,112,284,7,1.2,0,0,4
40036,2013/11/28 09:10:31 AM,-33.92619,18.86089,112,252,7,1.2,0,0,4
40037,2013/11/28 09:10:40 AM,-33.92619,18.86083,113,138,7,1.2,0,0,2
40038,2013/11/28 09:10:41 AM,-33.92619,18.86083,114,106,7,1.2,0,1,4
40039,2013/11/28 09:10:44 AM,-33.92622,18.86086,114,132,7,1.2,1,3,5
40040,2013/11/28 09:10:45 AM,-33.92625,18.86086,114,162,7,1.2,1,1,8
40041,2013/11/28 09:11:30 AM,-33.928,18.86144,111,188,7,1.2,0,1,10
40042,2013/11/28 09:11:33 AM,-33.92808,18.86142,111,224,7,1.2,1,3,15
40043,2013/11/28 09:11:35 AM,-33.92811,18.86122,111,260,7,1.2,0,0,25
40044,2013/11/28 09:12:08 AM,-33.92839,18.85894,110,282,7,1.2,1,3,12
40045,2013/11/28 09:12:09 AM,-33.92836,18.85886,110,312,6,1.3,0,0,17
40046,2013/11/28 09:12:11 AM,-33.92828,18.85881,110,334,6,1.3,0,5,23
40047,2013/11/28 09:12:24 AM,-33.92756,18.85844,109,298,7,1.2,1,8,16
40048,2013/11/28 09:12:25 AM,-33.92753,18.85842,109,272,7,1.2,1,4,16
40049,2013/11/28 09:12:26 AM,-33.92758,18.85831,108,246,7,1.2,0,0,19
40050,2013/11/28 09:12:45 AM,-33.92797,18.85692,106,296,6,1.3,0,0,12
40051,2013/11/28 09:12:46 AM,-33.92794,18.85689,106,318,6,1.3,0,3,14
40052,2013/11/28 09:12:50 AM,-33.92775,18.85678,106,340,6,1.3,0,7,26
40053,2013/11/28 09:15:18 AM,-33.91928,18.85264,111,318,8,1,0,11,42
40054,2013/11/28 09:15:25 AM,-33.91883,18.85211,112,294,6,1.3,0,0,26
40055,2013/11/28 09:15:27 AM,-33.91883,18.85197,112,254,9,1,0,0,23
40056,2013/11/28 09:15:30 AM,-33.91889,18.85183,113,232,9,1,1,13,25
40057,2013/11/28 09:15:34 AM,-33.91903,18.85158,114,256,8,1,0,5,20
40058,2013/11/28 09:15:36 AM,-33.919,18.85147,116,302,6,1.3,0,5,19
40059,2013/11/28 09:15:37 AM,-33.91897,18.85144,116,324,6,1.3,0,5,18
40060,2013/11/28 09:16:33 AM,-33.9185,18.85103,124,0,7,1.1,0,0,0
39801,2013/11/28 09:16:39 AM,-33.9185,18.85103,124,0,8,1,1,0,0
40237,2013/11/28 09:17:31 AM,-33.91853,18.85103,122,10,8,1,1,1,4
40238,2013/11/28 09:17:34 AM,-33.91842,18.85103,122,332,7,1.2,0,2,9
40239,2013/11/28 09:17:37 AM,-33.91842,18.851,122,306,7,1.2,1,2,5
40240,2013/11/28 09:17:38 AM,-33.91842,18.85097,122,278,7,1.2,0,0,4
40241,2013/11/28 09:17:48 AM,-33.91842,18.85097,123,174,8,1,1,0,2
40242,2013/11/28 09:17:49 AM,-33.91842,18.85097,123,150,8,1,1,0,2
40243,2013/11/28 09:17:54 AM,-33.91842,18.85103,123,90,7,1.2,0,0,2
40244,2013/11/28 09:17:56 AM,-33.91842,18.85103,123,62,8,1,0,0,2
40245,2013/11/28 09:18:48 AM,-33.91842,18.85106,120,0,9,1,1,0,0
40246,2013/11/28 09:22:36 AM,-33.91842,18.85103,125,0,9,1,1,0,0
40247,2013/11/28 09:22:39 AM,-33.91842,18.85103,124,0,9,1,0,0,0
40326,2013/11/28 09:53:13 AM,-33.91842,18.85103,119,0,8,0.9,0,0,0
40415,2013/11/28 10:24:22 AM,-33.91836,18.85097,122,328,8,1,1,1,0
40416,2013/11/28 10:24:30 AM,-33.91786,18.85103,121,16,8,1,1,0,46
40417,2013/11/28 10:24:32 AM,-33.9175,18.85103,120,344,7,1.4,0,0,53
40418,2013/11/28 10:24:34 AM,-33.91728,18.85086,121,316,8,1,0,14,53
40419,2013/11/28 10:24:54 AM,-33.91636,18.84936,131,294,9,0.8,0,4,17
40420,2013/11/28 10:25:00 AM,-33.91622,18.84908,131,322,9,0.8,1,7,25
40421,2013/11/28 10:25:01 AM,-33.91617,18.84908,130,356,8,1,1,7,23
40422,2013/11/28 10:25:02 AM,-33.91603,18.84911,128,22,8,1,0,0,32
40423,2013/11/28 10:25:05 AM,-33.91578,18.84917,124,356,8,1,0,8,30
40424,2013/11/28 10:25:07 AM,-33.91572,18.84914,123,326,8,1,1,8,33
40329,2013/11/28 10:25:08 AM,-33.91553,18.84892,125,308,9,0.8,0,0,42
40425,2013/11/28 10:25:18 AM,-33.91494,18.84808,128,298,8,1,1,21,41
40426,2013/11/28 10:25:19 AM,-33.91492,18.84783,129,276,8,1,0,0,43
40427,2013/11/28 10:25:26 AM,-33.91494,18.84711,132,254,9,0.8,1,12,25
40428,2013/11/28 10:26:01 AM,-33.91511,18.84603,138,222,9,0.8,0,3,12
40429,2013/11/28 10:27:05 AM,-33.91517,18.84603,141,194,8,0.9,0,0,8
40430,2013/11/28 10:27:07 AM,-33.91525,18.84603,141,160,8,0.9,0,3,15
40431,2013/11/28 10:27:24 AM,-33.91617,18.84644,146,132,8,0.9,0,0,23
40432,2013/11/28 10:27:25 AM,-33.91617,18.84653,146,100,8,0.9,0,0,26
40433,2013/11/28 10:27:26 AM,-33.91617,18.84661,146,78,8,0.9,0,7,32
40434,2013/11/28 10:27:39 AM,-33.91611,18.84858,135,102,7,1.1,1,15,59
40435,2013/11/28 10:27:48 AM,-33.91644,18.84961,130,124,8,0.9,0,6,26
40436,2013/11/28 10:28:06 AM,-33.91744,18.851,120,154,7,1.1,0,13,49
40437,2013/11/28 10:28:08 AM,-33.91769,18.85106,121,182,7,1.1,1,14,52
40438,2013/11/28 10:28:15 AM,-33.91847,18.85103,122,150,7,1.1,0,10,37
40439,2013/11/28 10:29:20 AM,-33.91872,18.85133,118,0,8,0.9,0,0,0
40440,2013/11/28 10:39:22 AM,-33.91875,18.85133,120,174,8,1.1,1,1,4
40441,2013/11/28 10:39:26 AM,-33.91883,18.85136,119,146,8,0.9,0,2,10
40442,2013/11/28 10:41:20 AM,-33.92069,18.85311,106,176,10,0.7,0,0,3
40443,2013/11/28 10:42:29 AM,-33.92606,18.85214,105,198,9,0.8,0,2,11
40444,2013/11/28 10:42:38 AM,-33.92653,18.85175,104,220,9,0.8,0,9,37
40445,2013/11/28 10:42:46 AM,-33.92733,18.85119,103,196,8,0.9,0,0,51
40446,2013/11/28 10:42:53 AM,-33.92811,18.85111,102,174,8,0.9,1,28,53
40447,2013/11/28 10:43:32 AM,-33.9325,18.85206,101,198,8,0.9,0,5,18
40448,2013/11/28 10:43:54 AM,-33.93392,18.8515,98,168,9,0.8,1,6,22
40449,2013/11/28 10:43:55 AM,-33.934,18.85158,98,138,7,1,0,6,24
40450,2013/11/28 10:43:57 AM,-33.93408,18.85169,98,114,7,1.1,0,0,24
40333,2013/11/28 10:44:16 AM,-33.93417,18.85192,99,0,7,1.1,0,0,0
40451,2013/11/28 10:44:48 AM,-33.93422,18.85222,100,82,9,0.9,0,0,7
40452,2013/11/28 10:44:59 AM,-33.93419,18.85231,100,58,9,0.9,0,2,12
40453,2013/11/28 10:45:02 AM,-33.93414,18.85236,100,32,9,0.8,1,5,17
40454,2013/11/28 10:45:06 AM,-33.93383,18.85247,99,10,8,0.9,0,8,31
40455,2013/11/28 10:45:19 AM,-33.93281,18.85272,99,32,8,0.9,1,12,21
40456,2013/11/28 10:45:20 AM,-33.93278,18.85278,99,54,8,0.9,1,5,21
40457,2013/11/28 10:45:22 AM,-33.93275,18.853,100,94,9,0.8,0,0,26
40458,2013/11/28 10:46:01 AM,-33.93244,18.85767,107,132,8,0.9,1,5,10
40459,2013/11/28 10:46:03 AM,-33.9325,18.85769,107,164,8,1.1,0,0,8
40460,2013/11/28 10:46:08 AM,-33.93258,18.85775,107,142,8,0.9,0,0,13
40461,2013/11/28 10:46:10 AM,-33.93261,18.85783,106,108,8,0.9,1,8,14
40462,2013/11/28 10:46:16 AM,-33.93269,18.85814,107,132,8,0.9,0,0,13
40463,2013/11/28 10:46:18 AM,-33.93275,18.85817,107,160,8,0.9,0,0,10
40464,2013/11/28 10:47:15 AM,-33.93297,18.85822,112,190,7,1.1,0,1,4
40465,2013/11/28 10:47:16 AM,-33.933,18.85819,112,214,7,1.1,0,1,5
40466,2013/11/28 10:47:18 AM,-33.933,18.85819,112,244,7,1.1,0,1,6
40467,2013/11/28 10:47:20 AM,-33.933,18.85817,113,268,8,0.9,1,1,6
40468,2013/11/28 10:47:21 AM,-33.93297,18.85814,113,304,8,0.9,1,1,6
40469,2013/11/28 10:47:23 AM,-33.93292,18.85811,112,0,8,0.9,0,2,11
40470,2013/11/28 10:47:27 AM,-33.93278,18.85814,111,338,8,0.9,0,3,12
40471,2013/11/28 10:47:29 AM,-33.93278,18.85811,111,308,8,0.9,1,5,12
40472,2013/11/28 10:47:32 AM,-33.93272,18.85803,111,334,8,0.9,0,0,6
40473,2013/11/28 10:47:33 AM,-33.93269,18.85803,111,358,8,0.9,0,1,6
40474,2013/11/28 10:47:34 AM,-33.93269,18.85806,111,24,8,0.9,0,1,6
40475,2013/11/28 10:47:42 AM,-33.93269,18.85808,110,170,7,1.2,0,0,2
40476,2013/11/28 10:47:45 AM,-33.93269,18.85808,110,60,7,1.2,0,0,4
40477,2013/11/28 10:47:48 AM,-33.93267,18.85814,110,84,8,0.9,1,2,11
40478,2013/11/28 10:47:50 AM,-33.93269,18.85825,110,108,8,0.9,0,0,13
40479,2013/11/28 10:48:48 AM,-33.93278,18.8585,118,290,8,0.9,0,0,2
40480,2013/11/28 10:49:18 AM,-33.93272,18.85819,114,268,8,0.9,1,1,5
40493,2013/11/28 10:49:19 AM,-33.93275,18.85814,114,266,8,0.9,0,0,4
40481,2013/11/28 10:49:42 AM,-33.93269,18.85792,113,290,8,0.9,0,0,3
40482,2013/11/28 10:49:47 AM,-33.93267,18.85783,112,264,8,0.9,0,1,5
40483,2013/11/28 10:49:50 AM,-33.93269,18.85783,113,240,7,1.2,1,0,2
40484,2013/11/28 10:49:52 AM,-33.93269,18.85783,113,214,8,1.2,1,0,3
40485,2013/11/28 10:49:54 AM,-33.93272,18.85781,112,190,8,0.9,0,0,2
40486,2013/11/28 10:50:03 AM,-33.93281,18.85781,112,162,8,0.9,0,0,4
40487,2013/11/28 10:50:05 AM,-33.93281,18.85783,112,138,8,0.9,0,0,2
40488,2013/11/28 10:50:09 AM,-33.93283,18.85786,111,114,8,0.9,1,2,5
40489,2013/11/28 10:50:11 AM,-33.93283,18.85786,112,70,8,0.9,0,0,2
40490,2013/11/28 10:50:14 AM,-33.93281,18.85789,112,44,8,0.9,0,0,2
40491,2013/11/28 10:51:01 AM,-33.93281,18.85794,118,0,8,0.9,0,0,0
40492,2013/11/28 10:51:16 AM,-33.93286,18.85794,119,0,7,1.1,1,0,0
40620,2013/11/28 11:19:23 AM,-33.93281,18.85786,108,262,8,0.9,0,1,5
40621,2013/11/28 11:19:26 AM,-33.93278,18.85783,108,298,8,0.9,1,1,9
40622,2013/11/28 11:19:27 AM,-33.93278,18.85781,108,330,8,0.9,1,5,12
40623,2013/11/28 11:19:28 AM,-33.93269,18.85781,108,4,8,0.9,0,0,10
40624,2013/11/28 11:19:32 AM,-33.93269,18.85783,109,278,8,0.9,0,0,2
40625,2013/11/28 11:19:33 AM,-33.93269,18.85781,109,236,8,0.9,0,0,3
40626,2013/11/28 11:19:41 AM,-33.93272,18.85778,108,194,8,0.9,0,0,2
40627,2013/11/28 11:19:44 AM,-33.93275,18.85778,109,172,8,0.9,0,0,2
40628,2013/11/28 11:19:50 AM,-33.93275,18.85778,109,320,8,0.9,0,0,2
40629,2013/11/28 11:19:54 AM,-33.93275,18.85781,109,112,8,0.9,1,1,2
40630,2013/11/28 11:19:56 AM,-33.93278,18.85781,110,162,8,0.9,0,0,3
40631,2013/11/28 11:20:03 AM,-33.93278,18.85781,110,246,8,0.9,0,0,2
40632,2013/11/28 11:20:07 AM,-33.93281,18.85778,109,222,8,0.9,0,0,2
40633,2013/11/28 11:20:08 AM,-33.93281,18.85781,109,150,8,0.9,0,0,3
40634,2013/11/28 11:20:10 AM,-33.93281,18.85783,109,114,7,1,0,0,2
40635,2013/11/28 11:20:13 AM,-33.93281,18.85783,110,90,8,0.9,1,1,4
40636,2013/11/28 11:20:17 AM,-33.93281,18.85786,109,68,7,1,1,0,2
40637,2013/11/28 11:20:24 AM,-33.93278,18.85792,109,44,8,0.9,0,0,2
40638,2013/11/28 11:20:57 AM,-33.93278,18.85794,107,0,8,0.9,0,0,0
40639,2013/11/28 11:30:50 AM,-33.93283,18.85786,107,258,8,0.9,0,2,10
40640,2013/11/28 11:30:52 AM,-33.93283,18.85783,107,280,8,0.9,1,5,12
40641,2013/11/28 11:30:53 AM,-33.93278,18.85781,106,350,8,0.9,0,0,13
40642,2013/11/28 11:30:54 AM,-33.93275,18.85781,106,14,8,0.9,0,0,13
40643,2013/11/28 11:30:55 AM,-33.93272,18.85783,106,38,8,0.9,0,3,13
40644,2013/11/28 11:30:57 AM,-33.93269,18.85786,106,62,8,0.9,0,3,14
40645,2013/11/28 11:30:58 AM,-33.93269,18.85792,106,92,8,0.9,1,8,15
40646,2013/11/28 11:31:01 AM,-33.93278,18.85814,107,120,8,0.9,0,0,19
40647,2013/11/28 11:31:03 AM,-33.93283,18.85819,107,158,8,0.9,0,5,19
40648,2013/11/28 11:31:10 AM,-33.93314,18.85836,107,114,7,1,0,0,17
40649,2013/11/28 11:31:11 AM,-33.93314,18.85842,108,92,7,1,0,3,15
40650,2013/11/28 11:31:12 AM,-33.93311,18.85847,108,64,7,1,0,3,14
40651,2013/11/28 11:33:15 AM,-33.93306,18.85858,116,0,8,1,1,0,0
40652,2013/11/28 11:34:34 AM,-33.93306,18.85858,115,76,8,0.9,0,0,5
40653,2013/11/28 11:34:35 AM,-33.93306,18.85861,115,72,8,0.9,0,0,5
40617,2013/11/28 11:35:51 AM,-33.93306,18.85867,119,0,7,1,0,0,0
40654,2013/11/28 11:36:39 AM,-33.93306,18.85872,122,0,7,1,0,0,0
40660,2013/11/28 11:40:52 AM,-33.933,18.85867,116,0,7,1,0,0,0
40655,2013/11/28 11:42:23 AM,-33.93303,18.85869,121,274,8,0.9,0,0,2
40656,2013/11/28 11:42:26 AM,-33.93306,18.85867,121,254,8,0.9,0,1,4
40657,2013/11/28 11:42:49 AM,-33.93306,18.85856,120,52,7,1,0,0,2
40658,2013/11/28 11:43:27 AM,-33.93306,18.85856,120,0,8,0.9,1,0,0
40619,2013/11/28 11:43:36 AM,-33.93308,18.85853,119,280,6,1.3,0,0,1
41282,2013/11/28 11:43:46 AM,-33.93308,18.85853,119,142,8,0.9,0,0,6
41283,2013/11/28 11:43:54 AM,-33.93311,18.85853,118,302,7,1,1,0,3
41284,2013/11/28 11:44:00 AM,-33.93311,18.8585,117,232,8,0.9,0,0,5
41285,2013/11/28 11:44:06 AM,-33.93311,18.8585,116,6,7,1,0,0,2
41286,2013/11/28 11:44:11 AM,-33.93308,18.85847,116,282,8,0.9,0,0,3
41287,2013/11/28 11:44:18 AM,-33.93306,18.85833,115,312,8,0.9,0,0,8
41288,2013/11/28 11:44:20 AM,-33.93303,18.85831,115,340,8,0.9,0,2,9
41289,2013/11/28 11:44:25 AM,-33.93294,18.85825,113,318,8,0.9,1,2,10
41290,2013/11/28 11:44:28 AM,-33.93283,18.85819,113,344,8,0.9,0,0,11
41291,2013/11/28 11:44:33 AM,-33.93275,18.85811,112,304,8,0.9,1,0,9
41292,2013/11/28 11:44:36 AM,-33.93269,18.85806,113,346,8,0.9,0,0,6
41293,2013/11/28 11:44:38 AM,-33.93267,18.85808,113,18,8,1,0,1,6
41294,2013/11/28 11:44:43 AM,-33.93267,18.85808,112,72,8,1,1,1,2
41295,2013/11/28 11:44:45 AM,-33.93267,18.85811,112,96,8,1,1,1,5
41296,2013/11/28 11:44:46 AM,-33.93269,18.85817,112,128,8,1,0,0,10
41297,2013/11/28 11:44:50 AM,-33.93272,18.85828,112,94,8,1,0,3,11
41298,2013/11/28 11:44:57 AM,-33.93278,18.8585,112,150,8,1,0,0,11
41299,2013/11/28 11:45:00 AM,-33.93283,18.8585,114,0,8,1,0,0,4
41300,2013/11/28 11:45:01 AM,-33.93283,18.85853,115,152,8,1,0,3,6
41301,2013/11/28 11:45:04 AM,-33.93289,18.85853,115,0,8,1,0,2,2
41302,2013/11/28 11:45:06 AM,-33.93292,18.85853,115,168,8,1,1,4,4
41303,2013/11/28 11:45:38 AM,-33.93303,18.85858,109,0,8,1,0,0,0
41304,2013/11/28 12:03:38 PM,-33.93314,18.85861,111,208,8,1,0,1,5
41305,2013/11/28 12:03:40 PM,-33.93317,18.85856,111,248,8,1,0,2,10
41306,2013/11/28 12:03:45 PM,-33.93317,18.85839,110,278,7,1,1,3,14
41307,2013/11/28 12:03:46 PM,-33.93311,18.85833,110,316,8,1,0,3,12
41308,2013/11/28 12:03:48 PM,-33.93306,18.85831,110,344,9,0.7,0,0,13
41309,2013/11/28 12:03:50 PM,-33.933,18.85825,110,318,9,0.7,0,4,17
41310,2013/11/28 12:03:52 PM,-33.93292,18.85819,110,342,8,0.8,0,4,17
41311,2013/11/28 12:03:56 PM,-33.93281,18.85811,110,312,9,0.8,1,4,16
41312,2013/11/28 12:03:58 PM,-33.93275,18.85797,109,290,9,0.7,0,0,19
41313,2013/11/28 12:04:04 PM,-33.93264,18.85764,109,266,6,1.3,0,5,22
41314,2013/11/28 12:04:14 PM,-33.93267,18.85703,107,302,8,0.8,0,0,12
41315,2013/11/28 12:04:30 PM,-33.93256,18.85686,105,268,8,0.8,0,3,15
41316,2013/11/28 12:05:24 PM,-33.93297,18.85286,100,246,9,0.8,0,0,18
41317,2013/11/28 12:05:25 PM,-33.933,18.85281,100,224,9,0.8,0,0,19
41318,2013/11/28 12:05:26 PM,-33.93306,18.85278,100,202,9,0.8,0,5,21
40785,2013/11/28 12:05:37 PM,-33.93378,18.85267,100,188,9,0.8,1,5,18
41319,2013/11/28 12:06:32 PM,-33.9375,18.85147,100,178,7,1.3,0,14,55
41320,2013/11/28 12:09:32 PM,-33.9495,18.85475,108,162,8,0.8,0,14,55
41321,2013/11/28 12:10:02 PM,-33.95428,18.85592,120,184,8,1,0,19,72
41322,2013/11/28 12:10:32 PM,-33.9565,18.85519,119,206,9,0.8,0,0,4
40787,2013/11/28 12:10:46 PM,-33.95733,18.85464,120,208,9,0.8,0,0,47
41323,2013/11/28 12:11:34 PM,-33.96311,18.85075,140,172,9,0.8,0,5,21
41324,2013/11/28 12:11:36 PM,-33.96317,18.85075,140,150,8,0.8,0,5,21
41325,2013/11/28 12:11:38 PM,-33.96325,18.85092,140,112,9,0.8,0,0,22
41326,2013/11/28 12:11:40 PM,-33.96328,18.85103,141,82,9,0.8,0,5,19
41327,2013/11/28 12:13:14 PM,-33.96328,18.85131,146,128,9,0.8,0,0,5
41328,2013/11/28 12:13:16 PM,-33.96331,18.85131,146,170,8,0.8,0,0,7
41329,2013/11/28 12:13:17 PM,-33.96333,18.85131,146,194,9,0.8,0,1,8
41330,2013/11/28 12:13:18 PM,-33.96333,18.85128,146,216,9,0.8,0,1,7
41331,2013/11/28 12:13:20 PM,-33.96336,18.85125,146,246,8,0.8,0,1,5
41332,2013/11/28 12:13:29 PM,-33.96336,18.85125,145,18,8,0.8,1,0,3
41333,2013/11/28 12:13:32 PM,-33.96333,18.85125,145,276,9,0.8,1,1,2
41334,2013/11/28 12:13:44 PM,-33.96325,18.85053,142,250,9,0.8,0,0,26
41335,2013/11/28 12:13:46 PM,-33.96333,18.85039,142,224,8,0.9,0,7,31
41336,2013/11/28 12:14:21 PM,-33.96725,18.84517,117,202,9,0.8,0,0,76
40791,2013/11/28 12:15:48 PM,-33.97608,18.84161,116,198,10,0.7,0,0,49
41337,2013/11/28 12:17:15 PM,-33.98294,18.83706,138,224,9,0.8,0,19,74
41338,2013/11/28 12:18:07 PM,-33.98517,18.83369,137,248,9,0.8,1,1,5
41339,2013/11/28 12:18:35 PM,-33.98728,18.82944,128,226,9,0.8,0,22,84
41340,2013/11/28 12:18:48 PM,-33.98933,18.82769,119,204,6,1.2,1,21,84
41341,2013/11/28 12:18:59 PM,-33.99178,18.82694,103,182,6,1.2,0,0,80
41001,2013/11/28 12:20:51 PM,-34.00917,18.82264,124,192,11,0.7,0,22,85
41342,2013/11/28 12:21:59 PM,-34.02261,18.82036,120,182,9,0.8,1,18,69
41343,2013/11/28 12:22:18 PM,-34.02508,18.82019,112,206,10,0.8,0,0,19
41344,2013/11/28 12:22:20 PM,-34.02514,18.82017,112,230,10,0.8,0,3,13
41345,2013/11/28 12:22:23 PM,-34.02517,18.82008,113,258,8,0.8,1,8,15
41346,2013/11/28 12:23:07 PM,-34.02667,18.81228,99,304,10,0.8,0,0,21
41347,2013/11/28 12:23:08 PM,-34.02664,18.81225,99,326,10,0.8,0,5,22
41348,2013/11/28 12:23:11 PM,-34.0265,18.81219,99,348,10,0.8,0,7,28
41349,2013/11/28 12:23:46 PM,-34.02183,18.81172,95,324,10,0.8,0,3,14
41350,2013/11/28 12:23:53 PM,-34.02144,18.81117,96,302,10,0.8,0,11,42
41351,2013/11/28 12:24:09 PM,-34.02056,18.80911,102,276,7,0.9,0,8,33
41352,2013/11/28 12:24:13 PM,-34.02058,18.80878,102,252,8,0.8,0,0,21
41353,2013/11/28 12:24:16 PM,-34.02067,18.80864,102,228,8,0.8,0,4,18
41354,2013/11/28 12:24:18 PM,-34.02075,18.80858,101,192,9,0.8,0,5,21
41355,2013/11/28 12:24:21 PM,-34.02086,18.80858,101,168,9,0.8,1,7,27
41356,2013/11/28 12:24:31 PM,-34.02175,18.80886,95,202,10,0.8,0,8,33
41357,2013/11/28 12:24:33 PM,-34.02186,18.80872,94,232,9,0.8,0,10,36
41358,2013/11/28 12:24:43 PM,-34.02217,18.80772,92,254,9,0.8,0,8,33
41004,2013/11/28 12:25:53 PM,-34.02328,18.80158,85,258,9,0.8,0,8,31
41359,2013/11/28 12:26:23 PM,-34.02381,18.79917,79,228,9,0.8,0,7,25
41360,2013/11/28 12:29:03 PM,-34.02586,18.79686,71,260,9,0.8,0,0,2
41361,2013/11/28 12:29:07 PM,-34.02583,18.79683,71,288,10,0.8,1,1,5
41362,2013/11/28 12:29:08 PM,-34.02583,18.79681,71,314,10,0.8,1,2,4
41363,2013/11/28 12:29:12 PM,-34.02581,18.79681,72,96,10,0.8,0,0,2
41364,2013/11/28 12:29:18 PM,-34.02581,18.79683,72,26,10,0.8,0,0,4
41365,2013/11/28 12:29:20 PM,-34.02578,18.79689,72,54,10,0.8,0,2,7
41366,2013/11/28 12:30:15 PM,-34.02353,18.79975,78,76,9,0.8,1,18,34
41006,2013/11/28 12:30:58 PM,-34.02291,18.80353,86,78,9,0.8,1,0,33
41367,2013/11/28 12:31:52 PM,-34.02178,18.80881,95,34,9,0.8,0,0,32
41368,2013/11/28 12:31:54 PM,-34.02161,18.80886,96,0,10,0.8,0,0,34
41369,2013/11/28 12:31:57 PM,-34.02136,18.80878,98,338,9,0.8,0,9,38
41370,2013/11/28 12:32:04 PM,-34.02069,18.80858,102,12,10,0.8,0,0,32
41371,2013/11/28 12:32:05 PM,-34.02064,18.80864,103,34,10,0.8,0,8,32
41372,2013/11/28 12:32:08 PM,-34.02056,18.80881,104,70,10,0.8,1,18,35
41373,2013/11/28 12:32:10 PM,-34.02053,18.80917,104,96,6,0.9,0,0,43
41374,2013/11/28 12:32:15 PM,-34.02075,18.80969,101,118,10,0.8,1,29,54
41375,2013/11/28 12:32:26 PM,-34.02178,18.81164,96,142,10,0.8,0,16,60
41376,2013/11/28 12:32:31 PM,-34.02231,18.81192,96,166,10,0.8,1,31,59
41377,2013/11/28 12:33:01 PM,-34.02667,18.81231,98,134,10,0.8,0,3,13
41378,2013/11/28 12:33:04 PM,-34.02667,18.81242,99,96,10,0.8,0,4,18
41379,2013/11/28 12:33:06 PM,-34.02667,18.81253,99,66,10,0.8,1,7,25
41380,2013/11/28 12:34:07 PM,-34.02511,18.81875,112,88,10,0.8,1,17,66
41381,2013/11/28 12:34:20 PM,-34.02511,18.82008,116,110,10,0.8,0,5,21
41382,2013/11/28 12:34:23 PM,-34.02519,18.82019,116,144,10,0.8,0,6,25
41383,2013/11/28 12:34:25 PM,-34.02544,18.82025,116,178,10,0.8,0,0,38
41384,2013/11/28 12:34:46 PM,-34.02897,18.82106,108,156,10,0.8,0,23,88
41009,2013/11/28 12:36:00 PM,-34.04478,18.82539,163,166,10,0.8,0,25,93
41385,2013/11/28 12:37:06 PM,-34.05711,18.82975,133,178,9,0.8,0,0,90
41386,2013/11/28 12:37:24 PM,-34.06144,18.82892,107,200,10,0.8,0,25,92
41387,2013/11/28 12:38:24 PM,-34.06925,18.82553,58,178,10,0.8,0,4,17
41388,2013/11/28 12:38:27 PM,-34.06936,18.82558,57,140,10,0.8,1,11,21
41389,2013/11/28 12:38:28 PM,-34.06942,18.82572,57,116,10,0.8,0,6,25
41012,2013/11/28 12:41:04 PM,-34.07461,18.84003,67,112,9,0.8,1,29,54
41390,2013/11/28 12:41:28 PM,-34.07575,18.84378,58,108,10,0.8,0,0,51
41391,2013/11/28 12:41:35 PM,-34.07614,18.84475,55,130,10,0.8,0,0,57
41392,2013/11/28 12:41:59 PM,-34.07872,18.84756,52,156,10,0.8,0,7,27
41393,2013/11/28 12:43:53 PM,-34.08411,18.85147,38,132,10,0.8,0,5,21
41394,2013/11/28 12:43:58 PM,-34.08428,18.85161,37,158,10,0.8,1,9,17
41395,2013/11/28 12:43:59 PM,-34.08433,18.85161,37,216,8,0.9,0,0,16
41396,2013/11/28 12:44:00 PM,-34.08436,18.85158,37,242,8,0.9,0,3,16
