GPSID,Time,Latitude,Longitude,Altitude,Heading,Satellites,HDOP,AgeOfReading,DistanceSinceReading,Velocity
45113,2013/11/28 08:02:18 PM,-33.91911,18.85153,113,272,9,1.1,0,3,11
45114,2013/11/28 08:02:19 PM,-33.91911,18.8515,113,296,10,1.1,0,2,11
45115,2013/11/28 08:02:21 PM,-33.91908,18.85144,114,332,10,1.1,0,3,13
45116,2013/11/28 08:02:27 PM,-33.91883,18.85128,116,310,10,1.1,0,3,14
45117,2013/11/28 08:02:38 PM,-33.91875,18.85117,117,338,10,1.1,0,0,2
45118,2013/11/28 08:03:25 PM,-33.91817,18.85083,123,304,10,1.1,0,0,15
45119,2013/11/28 08:03:41 PM,-33.91767,18.85017,127,328,10,1.4,0,4,18
45120,2013/11/28 08:03:49 PM,-33.91742,18.84983,128,282,10,1.1,0,0,14
45121,2013/11/28 08:03:52 PM,-33.91744,18.84975,129,248,10,1.1,0,8,16
45122,2013/11/28 08:03:54 PM,-33.9175,18.84967,130,218,9,1.3,0,5,18
45011,2013/11/28 08:04:36 PM,-33.91792,18.84917,134,0,10,1.1,0,0,0
45123,2013/11/28 08:05:40 PM,-33.92,18.84761,153,250,10,1.1,0,5,17
45124,2013/11/28 08:05:42 PM,-33.92,18.8475,155,278,10,1.1,0,4,18
45125,2013/11/28 08:05:47 PM,-33.91989,18.84725,157,300,9,1.2,0,0,19
45126,2013/11/28 08:06:15 PM,-33.91928,18.84608,166,324,9,1.2,0,0,10
45127,2013/11/28 08:06:18 PM,-33.91922,18.84608,166,358,10,1.1,0,1,8
45128,2013/11/28 08:06:20 PM,-33.91919,18.84608,166,28,10,1.1,0,2,10
45129,2013/11/28 08:06:25 PM,-33.91903,18.84617,164,6,10,1.1,0,3,12
45130,2013/11/28 08:06:28 PM,-33.91894,18.84614,164,344,10,1.1,0,5,11
45131,2013/11/28 08:06:34 PM,-33.91883,18.84606,164,316,9,1.1,0,2,10
45132,2013/11/28 08:06:36 PM,-33.91878,18.846,164,292,10,1.1,0,3,13
45133,2013/11/28 08:06:52 PM,-33.91847,18.84542,165,324,9,1.2,0,3,11
45134,2013/11/28 08:06:56 PM,-33.91842,18.84533,165,286,10,1.1,0,2,11
45135,2013/11/28 08:06:57 PM,-33.91842,18.84533,165,262,10,1.1,0,1,8
45136,2013/11/28 08:07:02 PM,-33.91844,18.84531,165,138,8,1.1,0,0,2
45137,2013/11/28 08:07:03 PM,-33.91844,18.84531,165,110,10,1.1,0,0,2
45138,2013/11/28 08:07:05 PM,-33.91844,18.84533,165,86,10,1.1,0,1,3
45139,2013/11/28 08:07:12 PM,-33.91844,18.84536,164,190,10,1.1,0,0,2
45140,2013/11/28 08:07:14 PM,-33.91844,18.84536,165,148,10,1.1,0,3,9
45141,2013/11/28 08:07:17 PM,-33.91853,18.8455,164,124,10,1.1,0,4,18
45142,2013/11/28 08:07:28 PM,-33.91886,18.84608,163,150,9,1.1,0,3,10
45143,2013/11/28 08:07:32 PM,-33.919,18.84614,164,172,10,1.1,0,3,12
45144,2013/11/28 08:07:37 PM,-33.91911,18.84611,165,210,10,1.1,0,3,12
45145,2013/11/28 08:07:39 PM,-33.91917,18.84606,166,240,10,1.1,0,3,12
45146,2013/11/28 08:07:43 PM,-33.91919,18.84594,167,264,10,1.1,0,2,9
45147,2013/11/28 08:07:46 PM,-33.91917,18.84583,168,294,10,1.1,0,0,17
45148,2013/11/28 08:08:03 PM,-33.91875,18.84483,170,246,10,1.1,0,4,19
45149,2013/11/28 08:08:04 PM,-33.91878,18.84478,170,222,10,1.1,0,0,17
45150,2013/11/28 08:08:12 PM,-33.919,18.84461,172,200,10,1.1,0,3,11
45151,2013/11/28 08:08:14 PM,-33.91906,18.84458,173,222,10,1.1,0,3,14
45152,2013/11/28 08:08:15 PM,-33.91908,18.84453,173,254,9,1.1,0,4,15
45153,2013/11/28 08:08:16 PM,-33.91906,18.84444,174,288,10,1.1,0,0,18
45154,2013/11/28 08:08:24 PM,-33.91892,18.84411,174,310,10,1.1,0,2,9
45155,2013/11/28 08:08:26 PM,-33.91886,18.84408,174,344,10,1.1,0,3,14
45156,2013/11/28 08:08:28 PM,-33.91878,18.84408,173,8,10,1.1,1,4,20
45157,2013/11/28 08:08:35 PM,-33.9185,18.84417,170,30,10,1.1,0,5,20
45158,2013/11/28 08:08:37 PM,-33.91844,18.84425,169,52,10,1.1,0,6,22
45159,2013/11/28 08:08:58 PM,-33.91792,18.84511,160,2,10,1.1,0,4,17
45160,2013/11/28 08:08:59 PM,-33.91786,18.84511,159,334,10,1.1,0,4,19
45161,2013/11/28 08:09:14 PM,-33.91761,18.84494,157,24,9,1.1,0,1,9
45162,2013/11/28 08:09:15 PM,-33.91758,18.84494,157,46,10,1.1,0,2,9
45163,2013/11/28 08:09:28 PM,-33.91742,18.84525,154,72,10,1.1,0,0,2
45164,2013/11/28 08:09:31 PM,-33.91742,18.84528,154,98,10,1.1,0,0,2
45165,2013/11/28 08:09:37 PM,-33.91742,18.84528,154,220,10,1.1,0,0,2
45166,2013/11/28 08:09:41 PM,-33.91742,18.84528,153,186,9,1.1,0,0,2
45167,2013/11/28 08:09:42 PM,-33.91742,18.84528,153,136,9,1.1,0,1,5
45168,2013/11/28 08:09:57 PM,-33.91758,18.84544,154,170,10,1.1,0,1,4
45169,2013/11/28 08:12:01 PM,-33.91761,18.84544,160,0,10,1.1,0,0,0
45035,2013/11/28 08:14:50 PM,-33.91761,18.84542,154,0,9,1.1,0,0,0
45037,2013/11/28 08:19:53 PM,-33.91767,18.84547,160,0,9,1.1,0,0,0
45040,2013/11/28 08:24:55 PM,-33.91761,18.84542,156,0,9,1.1,0,0,0
45170,2013/11/28 08:28:10 PM,-33.91753,18.84544,158,300,10,1.1,0,0,2
45171,2013/11/28 08:28:30 PM,-33.9175,18.84536,158,322,9,1.1,0,1,3
45172,2013/11/28 08:28:31 PM,-33.91744,18.84536,158,322,9,1.1,0,1,5
45173,2013/11/28 08:28:41 PM,-33.91742,18.84533,158,170,9,1.1,0,0,4
45174,2013/11/28 08:28:43 PM,-33.91744,18.84531,158,204,9,1.2,0,1,5
45175,2013/11/28 08:28:45 PM,-33.91747,18.84528,158,234,9,1.1,0,1,5
45176,2013/11/28 08:28:59 PM,-33.91761,18.84497,159,202,9,1.1,0,3,13
45177,2013/11/28 08:29:00 PM,-33.91767,18.84497,159,178,9,1.1,0,3,13
45178,2013/11/28 08:29:02 PM,-33.91772,18.845,159,142,9,1.1,0,3,14
45179,2013/11/28 08:29:08 PM,-33.91792,18.84517,160,166,8,1.2,1,0,14
45180,2013/11/28 08:29:09 PM,-33.91794,18.84517,161,188,9,1.1,0,7,14
45181,2013/11/28 08:29:10 PM,-33.918,18.84511,161,216,9,1.1,0,4,15
45182,2013/11/28 08:29:12 PM,-33.91803,18.84503,161,240,9,1.1,0,4,17
45183,2013/11/28 08:29:32 PM,-33.91836,18.84444,167,30,9,1.1,0,0,2
45184,2013/11/28 08:29:40 PM,-33.91836,18.84444,166,204,9,1.1,0,1,4
45185,2013/11/28 08:29:47 PM,-33.91842,18.84442,167,230,9,1.1,0,0,2
45044,2013/11/28 08:29:57 PM,-33.91842,18.84442,166,0,9,1.1,0,0,0
45186,2013/11/28 08:30:31 PM,-33.91842,18.84439,165,0,9,1.1,0,0,0
45045,2013/11/28 08:30:36 PM,-33.91842,18.84439,165,0,9,1.1,0,0,0
45308,2013/11/28 09:01:08 PM,-33.91839,18.84442,183,0,10,0.8,0,0,0
45745,2013/11/28 09:49:50 PM,-33.91839,18.84442,158,240,8,0.9,0,1,4
45746,2013/11/28 09:49:51 PM,-33.91839,18.84442,158,262,9,0.9,0,1,5
45747,2013/11/28 09:49:57 PM,-33.91842,18.84428,160,238,9,0.9,0,2,10
45748,2013/11/28 09:50:02 PM,-33.91853,18.84417,162,212,9,1.1,0,2,10
45749,2013/11/28 09:50:06 PM,-33.91864,18.84411,163,190,9,0.9,0,2,10
45711,2013/11/28 09:50:15 PM,-33.91886,18.84408,167,176,9,0.9,0,2,9
45750,2013/11/28 09:50:17 PM,-33.91889,18.84408,167,164,9,0.9,0,0,8
45751,2013/11/28 09:50:19 PM,-33.91892,18.84414,168,132,9,0.9,0,0,6
45752,2013/11/28 09:50:29 PM,-33.91903,18.84436,168,110,8,0.9,0,2,11
45753,2013/11/28 09:50:37 PM,-33.91906,18.84461,167,50,9,0.9,0,0,11
45754,2013/11/28 09:50:40 PM,-33.919,18.84467,166,24,8,0.9,0,6,12
45755,2013/11/28 09:50:48 PM,-33.91875,18.84483,164,58,8,0.9,0,4,15
45756,2013/11/28 09:50:49 PM,-33.91875,18.84489,164,82,8,1.1,0,4,16
45757,2013/11/28 09:50:50 PM,-33.91878,18.845,164,118,8,1.1,0,0,18
45758,2013/11/28 09:51:34 PM,-33.91956,18.84661,156,146,8,1.1,0,3,11
45759,2013/11/28 09:51:36 PM,-33.91961,18.84661,157,184,9,0.9,0,3,13
45760,2013/11/28 09:51:38 PM,-33.91972,18.84658,157,206,9,0.9,0,0,12
45713,2013/11/28 09:52:09 PM,-33.92053,18.846,165,194,9,0.9,0,2,11
45761,2013/11/28 09:52:11 PM,-33.92058,18.84606,165,164,9,0.9,0,0,10
45762,2013/11/28 09:52:13 PM,-33.92061,18.84608,164,136,9,0.9,0,2,10
45763,2013/11/28 09:52:27 PM,-33.92083,18.84653,158,110,8,1.1,0,0,8
45764,2013/11/28 09:54:30 PM,-33.92086,18.84658,155,0,8,1.1,0,0,0
45739,2013/11/28 09:57:44 PM,-33.92086,18.84656,157,0,9,0.8,0,0,0
45765,2013/11/28 09:58:26 PM,-33.92086,18.84658,158,122,8,0.9,0,0,2
45766,2013/11/28 09:58:27 PM,-33.92086,18.84661,158,128,8,0.9,0,1,6
45767,2013/11/28 09:58:50 PM,-33.92117,18.84725,150,102,9,0.8,0,3,13
45768,2013/11/28 09:58:53 PM,-33.92117,18.84739,149,76,7,1,0,3,14
45769,2013/11/28 09:59:03 PM,-33.921,18.84789,144,44,7,1,0,6,24
45770,2013/11/28 09:59:11 PM,-33.92061,18.84817,142,22,7,1,0,5,21
45771,2013/11/28 09:59:27 PM,-33.92003,18.84856,139,346,8,0.9,0,0,10
45772,2013/11/28 09:59:29 PM,-33.91997,18.84853,140,312,7,1,0,3,14
45773,2013/11/28 09:59:47 PM,-33.91964,18.84792,147,346,8,0.9,0,3,11
45774,2013/11/28 09:59:48 PM,-33.91961,18.84792,147,10,8,0.9,0,2,12
45775,2013/11/28 09:59:50 PM,-33.91956,18.84794,146,32,8,0.9,0,3,12
45776,2013/11/28 10:00:56 PM,-33.91742,18.84978,127,66,8,0.9,0,4,16
45777,2013/11/28 10:00:57 PM,-33.91742,18.84986,126,106,8,0.9,0,4,17
45778,2013/11/28 10:01:00 PM,-33.91747,18.84997,125,136,8,0.9,0,0,19
45779,2013/11/28 10:01:16 PM,-33.91811,18.85067,120,110,7,1,0,4,17
45780,2013/11/28 10:01:23 PM,-33.91819,18.85089,117,144,8,0.9,0,4,16
45781,2013/11/28 10:01:41 PM,-33.91894,18.85153,114,102,8,0.9,0,0,18
45782,2013/11/28 10:01:44 PM,-33.91892,18.85164,112,66,7,1,0,0,21
45783,2013/11/28 10:02:02 PM,-33.91875,18.85217,111,100,7,1,0,3,14
45784,2013/11/28 10:02:04 PM,-33.91878,18.85225,111,132,7,1,0,5,21
45785,2013/11/28 10:02:31 PM,-33.92094,18.85419,110,154,7,1,0,12,47
45743,2013/11/28 10:02:46 PM,-33.92264,18.85453,110,158,9,0.9,0,9,35
45786,2013/11/28 10:05:31 PM,-33.93292,18.85903,112,152,9,0.8,0,5,20
45787,2013/11/28 10:06:06 PM,-33.93383,18.85933,113,178,9,0.8,0,10,39
45788,2013/11/28 10:06:51 PM,-33.93619,18.85933,113,156,7,1,0,7,23
45789,2013/11/28 10:07:05 PM,-33.93711,18.85972,113,112,9,0.8,0,5,20
45790,2013/11/28 10:07:07 PM,-33.93711,18.85986,113,86,9,0.8,0,5,22
45791,2013/11/28 10:07:22 PM,-33.937,18.86094,112,54,8,0.9,0,5,18
45792,2013/11/28 10:07:24 PM,-33.93692,18.861,112,16,9,0.8,0,4,16
45793,2013/11/28 10:07:26 PM,-33.93686,18.861,111,346,7,1,0,3,16
45794,2013/11/28 10:08:16 PM,-33.93672,18.86092,107,0,6,1.1,0,0,0
45795,2013/11/28 10:08:27 PM,-33.93675,18.86089,102,0,6,1.1,0,0,0
45809,2013/11/28 10:13:00 PM,-33.93669,18.86094,118,28,7,1.1,0,1,5
45810,2013/11/28 10:13:03 PM,-33.93664,18.86094,118,6,6,1.1,0,2,10
45811,2013/11/28 10:14:17 PM,-33.9335,18.86042,107,344,6,1.2,0,3,12
45812,2013/11/28 10:14:19 PM,-33.93344,18.86036,106,306,8,0.9,0,3,15
45813,2013/11/28 10:14:20 PM,-33.93342,18.86025,104,268,7,1,0,0,22
45814,2013/11/28 10:14:41 PM,-33.93353,18.85928,103,298,8,0.9,0,3,12
45815,2013/11/28 10:14:43 PM,-33.93347,18.85922,103,330,9,0.8,0,4,15
45816,2013/11/28 10:16:29 PM,-33.92817,18.85694,107,352,9,0.8,0,2,7
45817,2013/11/28 10:16:56 PM,-33.92592,18.85594,104,322,9,0.8,0,3,16
45818,2013/11/28 10:17:25 PM,-33.92583,18.85589,107,346,9,0.9,0,3,10
45819,2013/11/28 10:18:12 PM,-33.92067,18.85394,110,324,9,0.8,0,25,47
45820,2013/11/28 10:18:34 PM,-33.91883,18.85217,109,298,8,0.9,0,0,18
45821,2013/11/28 10:18:37 PM,-33.91883,18.85203,109,266,9,0.8,0,5,21
45822,2013/11/28 10:18:39 PM,-33.91886,18.85192,110,240,9,0.8,0,6,24
45823,2013/11/28 10:18:46 PM,-33.91903,18.85167,111,210,9,0.8,0,3,14
45824,2013/11/28 10:18:49 PM,-33.91911,18.85158,111,238,9,0.8,0,4,15
45825,2013/11/28 10:18:50 PM,-33.91911,18.85153,111,274,9,0.8,0,0,17
45826,2013/11/28 10:18:51 PM,-33.91911,18.8515,112,308,9,0.8,0,4,18
45827,2013/11/28 10:18:52 PM,-33.919,18.85144,112,338,9,0.8,0,0,23
45828,2013/11/28 10:19:05 PM,-33.91819,18.85086,117,310,8,0.9,0,0,16
45829,2013/11/28 10:19:08 PM,-33.91817,18.85078,118,280,8,0.9,0,4,16
45830,2013/11/28 10:19:11 PM,-33.91814,18.85064,119,302,8,0.9,0,3,13
45831,2013/11/28 10:19:14 PM,-33.91808,18.85061,119,326,9,0.8,0,1,4
45832,2013/11/28 10:19:32 PM,-33.91744,18.84992,123,304,9,0.8,0,7,12
45833,2013/11/28 10:19:35 PM,-33.91744,18.84986,124,272,9,0.8,0,2,9
45834,2013/11/28 10:19:37 PM,-33.91744,18.84978,125,242,9,0.8,0,3,16
45835,2013/11/28 10:19:40 PM,-33.91756,18.84961,126,220,9,0.8,0,0,14
45836,2013/11/28 10:21:02 PM,-33.91997,18.84767,148,242,9,0.8,0,5,18
45837,2013/11/28 10:21:04 PM,-33.91997,18.84753,150,274,9,0.8,0,6,23
45838,2013/11/28 10:21:07 PM,-33.91992,18.84733,152,298,9,0.8,1,0,28
45839,2013/11/28 10:21:29 PM,-33.91933,18.84611,161,262,9,0.8,0,0,21
45840,2013/11/28 10:21:31 PM,-33.91936,18.84606,162,234,9,0.8,0,5,20
45841,2013/11/28 10:21:32 PM,-33.91942,18.84603,163,210,9,0.8,0,11,23
45842,2013/11/28 10:21:36 PM,-33.91961,18.84586,165,242,9,0.8,0,5,20
45843,2013/11/28 10:21:37 PM,-33.91961,18.84578,165,276,9,0.9,0,6,22
45844,2013/11/28 10:21:38 PM,-33.91953,18.84567,165,300,7,1.1,0,7,30
45845,2013/11/28 10:21:47 PM,-33.91933,18.845,168,236,8,0.9,0,0,23
45846,2013/11/28 10:21:49 PM,-33.91936,18.84494,170,212,9,0.8,0,0,25
45847,2013/11/28 10:22:31 PM,-33.92047,18.84419,181,244,9,1,0,4,15
45848,2013/11/28 10:22:32 PM,-33.92047,18.84411,182,276,9,0.8,0,3,16
45849,2013/11/28 10:22:39 PM,-33.92036,18.84378,183,310,9,0.8,0,3,10
45850,2013/11/28 10:22:41 PM,-33.92033,18.84378,182,0,8,0.9,0,0,5
45851,2013/11/28 10:22:52 PM,-33.92028,18.84378,182,32,9,0.8,0,0,2
45852,2013/11/28 10:23:32 PM,-33.91911,18.84453,172,0,8,0.9,0,4,19
45853,2013/11/28 10:23:33 PM,-33.91908,18.8445,172,328,8,0.9,0,5,19
45854,2013/11/28 10:23:34 PM,-33.91903,18.84444,172,300,9,0.8,0,0,19
45855,2013/11/28 10:23:43 PM,-33.91892,18.84411,171,324,8,0.9,0,2,7
45856,2013/11/28 10:23:46 PM,-33.91883,18.84408,170,352,9,0.8,0,3,13
45857,2013/11/28 10:23:54 PM,-33.91858,18.84411,167,18,8,0.9,0,3,12
45858,2013/11/28 10:23:59 PM,-33.91844,18.84419,165,40,9,0.8,0,2,9
45859,2013/11/28 10:24:04 PM,-33.91842,18.84428,164,62,9,0.8,0,1,5
45860,2013/11/28 10:24:08 PM,-33.91842,18.84436,164,98,9,0.9,0,1,5
45861,2013/11/28 10:24:10 PM,-33.91842,18.84436,164,124,8,0.9,0,1,6
45862,2013/11/28 10:24:14 PM,-33.91847,18.84442,164,152,9,0.8,0,2,8
45863,2013/11/28 10:24:15 PM,-33.9185,18.84442,165,190,9,0.8,0,0,7
45864,2013/11/28 10:24:20 PM,-33.91858,18.84436,166,222,9,0.8,0,2,8
45865,2013/11/28 10:24:22 PM,-33.91858,18.84433,167,256,9,0.8,0,1,7
45866,2013/11/28 10:24:24 PM,-33.91858,18.84431,166,286,8,0.9,0,1,4
45867,2013/11/28 10:26:05 PM,-33.91856,18.84428,166,0,8,0.9,0,0,0
45807,2013/11/28 10:26:11 PM,-33.91858,18.84428,166,0,8,0.9,0,0,0
45880,2013/11/28 10:56:29 PM,-33.91856,18.84428,171,0,10,0.8,0,0,0
46243,2013/11/29 02:27:07 AM,-33.91856,18.84422,173,0,8,1.2,1,0,0
46357,2013/11/29 05:55:34 AM,-33.91842,18.84442,165,348,8,1,0,0,2
46445,2013/11/29 05:55:36 AM,-33.91836,18.84442,164,24,8,1,0,1,6
46446,2013/11/29 05:57:36 AM,-33.91833,18.84444,168,0,8,1.1,0,0,0
46363,2013/11/29 06:00:41 AM,-33.91836,18.84442,168,0,8,1.1,0,0,0
46367,2013/11/29 06:05:44 AM,-33.91836,18.84442,168,0,9,1.1,0,0,0
46374,2013/11/29 06:10:45 AM,-33.91836,18.84442,173,0,9,1.2,0,0,0
46380,2013/11/29 06:15:45 AM,-33.9183,18.84442,161,0,8,1.5,0,0,0
46426,2013/11/29 06:20:48 AM,-33.91839,18.84447,178,0,8,1.2,0,0,0
46447,2013/11/29 06:22:24 AM,-33.91833,18.84447,170,252,8,1.2,0,0,2
46448,2013/11/29 06:22:28 AM,-33.91833,18.84447,171,356,8,1.2,0,1,3
46449,2013/11/29 06:22:29 AM,-33.91831,18.84447,171,16,8,1.2,0,1,6
46450,2013/11/29 06:22:32 AM,-33.91828,18.84453,171,60,8,1.2,0,2,10
46451,2013/11/29 06:22:33 AM,-33.91828,18.84453,171,82,8,1.2,0,1,9
46452,2013/11/29 06:22:38 AM,-33.91828,18.84453,171,220,8,1.2,0,0,4
46453,2013/11/29 06:22:40 AM,-33.91831,18.8445,171,244,8,1.2,0,0,2
46454,2013/11/29 06:22:45 AM,-33.91831,18.84447,171,276,8,1.2,0,0,2
46455,2013/11/29 06:22:57 AM,-33.91831,18.84444,167,178,8,1.2,0,0,3
46456,2013/11/29 06:23:00 AM,-33.91833,18.84442,167,210,8,1.2,1,1,5
46457,2013/11/29 06:23:03 AM,-33.91836,18.84436,168,242,8,1.2,0,2,8
46458,2013/11/29 06:23:09 AM,-33.9185,18.84417,170,208,8,1.2,0,4,18
46459,2013/11/29 06:23:13 AM,-33.91875,18.84408,172,186,8,1.2,0,3,12
46460,2013/11/29 06:23:18 AM,-33.91889,18.84411,174,152,8,1.2,0,8,16
46461,2013/11/29 06:23:20 AM,-33.91894,18.84417,174,128,8,1.2,0,3,11
46462,2013/11/29 06:23:28 AM,-33.91906,18.84453,174,94,8,1.2,0,0,15
46463,2013/11/29 06:23:29 AM,-33.91903,18.84458,173,68,8,1.2,0,8,16
46464,2013/11/29 06:23:30 AM,-33.919,18.84461,173,38,8,1.2,0,5,20
46465,2013/11/29 06:23:54 AM,-33.91872,18.84486,169,76,8,1.3,0,1,5
46466,2013/11/29 06:23:56 AM,-33.91875,18.84492,169,104,8,1.2,0,0,15
46467,2013/11/29 06:24:17 AM,-33.91917,18.846,166,80,7,1.3,0,4,17
46468,2013/11/29 06:24:19 AM,-33.91914,18.84608,165,56,7,1.3,0,4,17
46469,2013/11/29 06:24:21 AM,-33.91906,18.84614,164,20,7,1.3,0,3,16
46470,2013/11/29 06:24:23 AM,-33.91894,18.84614,164,350,8,1.2,0,0,12
46471,2013/11/29 06:24:30 AM,-33.91881,18.84608,162,326,8,1.2,0,2,9
46472,2013/11/29 06:24:33 AM,-33.91875,18.846,162,304,8,1.2,0,3,12
46473,2013/11/29 06:24:37 AM,-33.91867,18.84586,162,342,8,1.2,0,3,16
46474,2013/11/29 06:24:38 AM,-33.91858,18.84589,161,32,8,1.2,0,0,22
46475,2013/11/29 06:24:47 AM,-33.91817,18.84622,157,58,8,1.2,0,0,18
46476,2013/11/29 06:24:53 AM,-33.91808,18.84661,154,84,8,1.2,0,5,19
46477,2013/11/29 06:25:01 AM,-33.91808,18.84697,150,56,8,1.2,0,3,15
46478,2013/11/29 06:25:02 AM,-33.918,18.847,150,8,8,1.2,0,0,18
46479,2013/11/29 06:25:06 AM,-33.91786,18.84708,148,40,8,1.2,0,0,22
46480,2013/11/29 06:25:07 AM,-33.91783,18.84711,148,66,8,1.2,0,0,23
46481,2013/11/29 06:25:18 AM,-33.91778,18.84775,144,88,9,0.9,0,0,33
46482,2013/11/29 06:25:28 AM,-33.91789,18.84833,140,110,9,0.8,0,0,31
46483,2013/11/29 06:25:34 AM,-33.91806,18.84864,138,134,8,0.9,0,1,7
46484,2013/11/29 06:25:39 AM,-33.91814,18.84881,135,108,9,0.8,0,3,10
46485,2013/11/29 06:25:40 AM,-33.91811,18.84886,134,68,9,0.8,0,0,12
46486,2013/11/29 06:25:43 AM,-33.91808,18.84894,133,42,9,0.8,0,5,20
46431,2013/11/29 06:25:49 AM,-33.91769,18.84945,129,42,8,0.9,0,8,33
46487,2013/11/29 06:26:01 AM,-33.91736,18.84986,125,96,8,0.9,0,3,13
46488,2013/11/29 06:26:02 AM,-33.91742,18.84992,125,140,8,0.9,0,3,17
46489,2013/11/29 06:26:16 AM,-33.91811,18.85075,119,106,7,1.3,0,0,26
46490,2013/11/29 06:26:20 AM,-33.91819,18.85092,118,142,7,1.3,0,3,12
46491,2013/11/29 06:26:21 AM,-33.91822,18.85094,118,164,7,1.3,0,3,13
46492,2013/11/29 06:26:30 AM,-33.91856,18.85111,116,142,7,1.3,0,3,14
46493,2013/11/29 06:27:28 AM,-33.91867,18.85122,117,172,6,1.5,0,0,2
46494,2013/11/29 06:27:32 AM,-33.91869,18.85125,116,146,6,1.5,0,2,7
46495,2013/11/29 06:27:41 AM,-33.91894,18.8515,114,124,7,1.5,0,5,18
46496,2013/11/29 06:27:44 AM,-33.91903,18.85161,113,146,7,1.5,0,4,17
46497,2013/11/29 06:27:45 AM,-33.91906,18.85161,113,176,7,1.5,0,3,14
46498,2013/11/29 06:27:46 AM,-33.91908,18.85161,113,200,7,1.5,0,3,11
46499,2013/11/29 06:27:47 AM,-33.91911,18.85158,113,226,7,1.5,0,2,11
46500,2013/11/29 06:27:48 AM,-33.91911,18.85153,113,272,7,1.5,0,0,9
46501,2013/11/29 06:27:50 AM,-33.91911,18.8515,114,296,7,1.5,0,0,10
46502,2013/11/29 06:27:51 AM,-33.91908,18.8515,114,320,7,1.5,0,0,11
46503,2013/11/29 06:27:53 AM,-33.91903,18.85147,114,346,7,1.5,0,3,13
46504,2013/11/29 06:27:59 AM,-33.91886,18.85136,115,324,7,1.5,0,2,9
46505,2013/11/29 06:28:26 AM,-33.91825,18.85094,117,346,8,1,0,3,14
46506,2013/11/29 06:28:31 AM,-33.91808,18.85094,119,8,8,1.1,0,3,15
46507,2013/11/29 06:28:44 AM,-33.9175,18.85103,117,340,8,1,0,6,24
46508,2013/11/29 06:28:48 AM,-33.91728,18.85086,118,312,8,1,0,7,26
46509,2013/11/29 06:29:18 AM,-33.91633,18.84922,127,290,8,1,0,0,20
46510,2013/11/29 06:29:21 AM,-33.91622,18.84908,129,324,8,1,0,5,18
46511,2013/11/29 06:29:22 AM,-33.91619,18.84908,129,350,8,1,0,5,17
46512,2013/11/29 06:29:23 AM,-33.91614,18.84908,128,12,8,1,0,6,20
46513,2013/11/29 06:29:30 AM,-33.91572,18.84919,125,338,8,1,0,0,24
46514,2013/11/29 06:29:32 AM,-33.91564,18.84908,126,310,8,1,0,6,25
46515,2013/11/29 06:30:11 AM,-33.91492,18.84797,129,286,8,1,0,4,17
46516,2013/11/29 06:30:20 AM,-33.91492,18.84728,131,262,7,1.5,0,0,29
46517,2013/11/29 06:30:36 AM,-33.91511,18.84608,133,240,8,1,0,1,8
46435,2013/11/29 06:30:51 AM,-33.91514,18.84606,134,0,8,1,0,0,0
46518,2013/11/29 06:32:20 AM,-33.91514,18.84603,133,218,8,1,0,0,2
46519,2013/11/29 06:32:36 AM,-33.91514,18.84603,133,0,8,1,0,0,0
46520,2013/11/29 06:32:51 AM,-33.91517,18.84603,133,204,8,1,0,0,2
46521,2013/11/29 06:32:57 AM,-33.91517,18.84603,132,24,7,1.5,0,0,2
46522,2013/11/29 06:33:56 AM,-33.91517,18.84603,132,210,7,1.1,0,1,5
46523,2013/11/29 06:33:58 AM,-33.91519,18.84603,132,182,7,1.1,0,3,8
46524,2013/11/29 06:33:59 AM,-33.91522,18.84603,132,160,7,1.1,0,2,10
46525,2013/11/29 06:34:22 AM,-33.91617,18.84647,140,126,6,1.3,0,5,19
46526,2013/11/29 06:34:24 AM,-33.91617,18.84653,139,96,7,1.1,0,10,20
46527,2013/11/29 06:34:28 AM,-33.91611,18.84683,138,74,7,1.1,0,7,29
46528,2013/11/29 06:34:42 AM,-33.91608,18.84836,130,96,7,1.1,0,10,36
46529,2013/11/29 06:34:54 AM,-33.91636,18.84939,126,122,6,1.3,0,5,20
46530,2013/11/29 06:35:16 AM,-33.91742,18.851,115,152,7,1.1,0,11,41
46531,2013/11/29 06:35:18 AM,-33.91769,18.85108,115,180,7,1.1,0,0,39
46532,2013/11/29 06:35:29 AM,-33.91844,18.85103,116,154,7,1.1,0,0,10
46439,2013/11/29 06:35:55 AM,-33.91861,18.85117,115,0,6,1.5,0,0,0
46533,2013/11/29 06:36:25 AM,-33.91869,18.85125,117,120,6,1.5,0,1,5
46534,2013/11/29 06:36:27 AM,-33.91875,18.85125,116,188,6,1.5,0,0,6
46535,2013/11/29 06:36:33 AM,-33.91875,18.85125,116,342,6,1.5,0,0,2
46536,2013/11/29 06:36:39 AM,-33.91869,18.85125,117,14,6,1.5,0,0,2
46537,2013/11/29 06:37:34 AM,-33.91867,18.85125,113,0,6,1.5,0,0,0
46444,2013/11/29 06:37:40 AM,-33.91869,18.85122,113,0,6,1.5,0,0,0
47412,2013/11/29 06:49:24 AM,-33.91867,18.85119,111,270,7,1.1,0,1,5
47413,2013/11/29 06:49:25 AM,-33.91867,18.85119,112,292,7,1.1,0,1,6
47414,2013/11/29 06:49:28 AM,-33.91861,18.85117,112,314,7,1.1,0,1,5
